"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018年3月31日","0.50089","0.49929","0.52182","0.49327","114.40M","0.35%"
"2018年3月30日","0.49917","0.50333","0.52665","0.47369","219.08M","-0.76%"
"2018年3月29日","0.50298","0.57359","0.57493","0.49814","194.98M","-12.30%"
"2018年3月28日","0.57354","0.57022","0.58862","0.56588","84.44M","0.60%"
"2018年3月27日","0.57012","0.58893","0.59640","0.55820","113.15M","-3.11%"
"2018年3月26日","0.58843","0.63466","0.63715","0.57604","154.41M","-7.29%"
"2018年3月25日","0.63466","0.62921","0.65427","0.62239","76.01M","0.88%"
"2018年3月24日","0.62913","0.64045","0.67795","0.62902","103.75M","-1.76%"
"2018年3月23日","0.64040","0.65445","0.65445","0.61433","110.36M","-2.15%"
"2018年3月22日","0.65445","0.68042","0.69119","0.62382","142.67M","-3.81%"
"2018年3月21日","0.68035","0.70026","0.70936","0.66237","156.17M","-2.84%"
"2018年3月20日","0.70026","0.72095","0.72095","0.65919","219.52M","-2.95%"
"2018年3月19日","0.72155","0.65052","0.72417","0.62823","221.70M","10.94%"
"2018年3月18日","0.65043","0.62944","0.68163","0.53945","282.00M","3.32%"
"2018年3月17日","0.62952","0.67820","0.68321","0.61720","118.91M","-7.25%"
"2018年3月16日","0.67874","0.68468","0.71019","0.66083","155.72M","-0.87%"
"2018年3月15日","0.68468","0.68784","0.72309","0.63136","180.04M","-0.46%"
"2018年3月14日","0.68783","0.77825","0.79079","0.65633","158.13M","-11.62%"
"2018年3月13日","0.77825","0.78325","0.79943","0.76337","73.70M","-0.64%"
"2018年3月12日","0.78325","0.81690","0.82695","0.76613","81.58M","-4.07%"
"2018年3月11日","0.81652","0.77546","0.82985","0.75230","107.50M","5.29%"
"2018年3月10日","0.77546","0.82449","0.84073","0.77066","100.47M","-5.95%"
"2018年3月9日","0.82457","0.80633","0.84138","0.73363","211.30M","2.25%"
"2018年3月8日","0.80642","0.85212","0.87251","0.79771","134.35M","-5.34%"
"2018年3月7日","0.85192","0.90367","0.91412","0.79199","224.16M","-5.70%"
"2018年3月6日","0.90345","0.94401","0.97980","0.89676","223.30M","-4.47%"
"2018年3月5日","0.94569","1.00421","1.08514","0.94342","336.05M","-5.84%"
"2018年3月4日","1.00430","0.89849","1.02711","0.88572","176.84M","11.77%"
"2018年3月3日","0.89855","0.89921","0.92053","0.89230","66.10M","-0.09%"
"2018年3月2日","0.89935","0.91533","0.92145","0.88771","53.24M","-1.75%"
"2018年3月1日","0.91533","0.88692","0.94714","0.87629","92.33M","3.20%"
"2018年2月28日","0.88692","0.92939","0.94707","0.88353","74.26M","-4.60%"
"2018年2月27日","0.92968","0.92978","0.95805","0.91822","64.20M","0.03%"
"2018年2月26日","0.92937","0.90303","0.94378","0.87730","82.48M","2.97%"
"2018年2月25日","0.90260","0.90218","0.92479","0.88094","58.01M","0.05%"
"2018年2月24日","0.90218","0.94109","0.96733","0.87252","86.53M","-4.21%"
"2018年2月23日","0.94178","0.89144","0.98311","0.85367","133.52M","5.65%"
"2018年2月22日","0.89144","0.95243","1.00433","0.86399","170.61M","-6.41%"
"2018年2月21日","0.95247","1.02801","1.04072","0.94058","160.25M","-7.29%"
"2018年2月20日","1.02735","1.10954","1.13297","1.01181","116.41M","-7.41%"
"2018年2月19日","1.10954","1.06984","1.13353","1.06949","66.36M","3.65%"
"2018年2月18日","1.07052","1.17809","1.17907","1.04427","148.63M","-9.13%"
"2018年2月17日","1.17811","1.11358","1.20265","1.10391","146.32M","5.80%"
"2018年2月16日","1.11358","1.10797","1.11712","1.06601","100.22M","0.48%"
"2018年2月15日","1.10821","1.12830","1.14278","1.07074","190.36M","-1.81%"
